DATE,SP500,DJIA,NASDAQ100
2019-08-15,2847.6,25579.39,7484.89
2019-08-16,2888.68,25886.01,7604.11
2019-08-19,2923.65,26135.79,7719.32
2019-08-20,2900.51,25962.44,7664.47
2019-08-21,2924.43,26202.73,7733.22
2019-08-22,2922.95,26252.24,7707.43
2019-08-23,2847.11,25628.9,7464.99
2019-08-26,2878.38,25898.83,7575.02
2019-08-27,2869.16,25777.9,7566.03
2019-08-28,2887.94,26036.1,7587.9
2019-08-29,2924.58,26362.25,7702.31
2019-08-30,2926.46,26403.28,7691.0
2019-09-02,,,
2019-09-03,2906.27,26118.02,7609.51
2019-09-04,2937.78,26355.47,7719.25
2019-09-05,2976.0,26728.15,7862.54
2019-09-06,2978.71,26797.46,7852.54
2019-09-09,2978.43,26835.51,7832.4
2019-09-10,2979.39,26909.43,7814.74
2019-09-11,3000.93,27137.04,7887.58
2019-09-12,3009.57,27182.45,7917.34
2019-09-13,3007.39,27219.52,7892.95
2019-09-16,2997.96,27076.82,7852.41
2019-09-17,3005.7,27110.8,7888.79
2019-09-18,3006.73,27147.08,7888.56
2019-09-19,3006.79,27094.79,7901.79
2019-09-20,2992.07,26935.07,7823.55
2019-09-23,2991.78,26949.99,7818.61
2019-09-24,2966.6,26807.77,7710.04
2019-09-25,2984.87,26970.71,7803.54
2019-09-26,2977.62,26891.12,7771.99
2019-09-27,2961.79,26820.25,7681.58
2019-09-30,2976.74,26916.83,7749.45
2019-10-01,2940.25,26573.04,7684.14
2019-10-02,2887.61,26078.62,7550.79
2019-10-03,2910.63,26201.04,7638.39
2019-10-04,2952.01,26573.72,7754.1
2019-10-07,2938.79,26478.02,7725.13
2019-10-08,2893.06,26164.04,7604.27
2019-10-09,2919.4,26346.01,7690.53
2019-10-10,2938.13,26496.67,7740.36
2019-10-11,2970.27,26816.59,7843.87
2019-10-14,2966.15,26787.36,7842.33
2019-10-15,2995.68,27024.8,7942.85
2019-10-16,2989.69,27001.98,7920.21
2019-10-17,2997.95,27025.88,7942.14
2019-10-18,2986.2,26770.2,7868.49
2019-10-21,3006.72,26827.64,7940.33
2019-10-22,2995.99,26788.1,7874.62
2019-10-23,3004.52,26833.95,7889.47
2019-10-24,3010.29,26805.53,7966.72
2019-10-25,3022.55,26958.06,8029.22
2019-10-28,3039.42,27090.72,8110.67
2019-10-29,3036.89,27071.42,8047.51
2019-10-30,3046.77,27186.69,8083.11
2019-10-31,3037.56,27046.23,8083.83
2019-11-01,3066.91,27347.36,8161.17
2019-11-04,3078.27,27462.11,8210.66
2019-11-05,3074.62,27492.63,8210.18
2019-11-06,3076.78,27492.56,8196.03
2019-11-07,3085.18,27674.8,8219.65
2019-11-08,3093.08,27681.24,8255.89
2019-11-11,3087.01,27691.49,8241.91
2019-11-12,3091.84,27691.49,8263.79
2019-11-13,3094.04,27783.59,8259.81
2019-11-14,3096.63,27781.96,8257.83
2019-11-15,3120.46,28004.89,8315.52
2019-11-18,3122.03,28036.22,8328.48
2019-11-19,3120.18,27934.02,8338.74
2019-11-20,3108.46,27821.09,8283.75
2019-11-21,3103.54,27766.29,8265.62
2019-11-22,3110.29,27875.62,8272.05
2019-11-25,3133.64,28066.47,8371.93
2019-11-26,3140.52,28121.68,8385.75
2019-11-27,3153.63,28164.0,8444.71
2019-11-28,,,
2019-11-29,3140.98,28051.41,8403.68
2019-12-02,3113.87,27783.04,8309.26
2019-12-03,3093.2,27502.81,8254.74
2019-12-04,3112.76,27649.78,8296.53
2019-12-05,3117.43,27677.79,8308.4
2019-12-06,3145.91,28015.06,8397.37
2019-12-09,3135.96,27909.6,8362.74
2019-12-10,3132.52,27881.72,8354.29
2019-12-11,3141.63,27911.3,8402.61
2019-12-12,3168.57,28132.05,8466.89
2019-12-13,3168.8,28135.38,8487.71
2019-12-16,3191.45,28235.89,8570.33
2019-12-17,3192.52,28267.16,8575.7
2019-12-18,3191.14,28239.28,8580.62
2019-12-19,3205.37,28376.96,8641.29
2019-12-20,3221.22,28455.09,8678.49
2019-12-23,3224.01,28551.53,8696.01
2019-12-24,3223.38,28515.45,8699.51
2019-12-25,,,
2019-12-26,3239.91,28621.39,8778.31
2019-12-27,3240.02,28645.26,8770.98
2019-12-30,3221.29,28462.14,8709.73
2019-12-31,3230.78,28538.44,8733.07
2020-01-01,,,
2020-01-02,3257.85,28868.8,8872.22
2020-01-03,3234.85,28634.88,8793.9
2020-01-06,3246.28,28703.38,8848.52
2020-01-07,3237.18,28583.68,8846.45
2020-01-08,3253.05,28745.09,8912.37
2020-01-09,3274.7,28956.9,8989.63
2020-01-10,3265.35,28823.77,8966.64
2020-01-13,3288.13,28907.05,9070.65
2020-01-14,3283.15,28939.67,9033.42
2020-01-15,3289.29,29030.22,9035.67
2020-01-16,3316.81,29297.64,9125.0
2020-01-17,3329.62,29348.1,9173.73
2020-01-20,,,
2020-01-21,3320.79,29196.04,9166.63
2020-01-22,3321.75,29186.27,9188.57
2020-01-23,3325.54,29160.09,9216.98
2020-01-24,3295.47,28989.73,9141.47
2020-01-27,3243.63,28535.8,8952.18
2020-01-28,3276.24,28722.85,9090.93
2020-01-29,3273.4,28734.45,9101.61
2020-01-30,3283.66,28859.44,9136.09
2020-01-31,3225.52,28256.03,8991.51
2020-02-03,3248.92,28399.81,9126.23
2020-02-04,3297.59,28807.63,9334.06
2020-02-05,3334.69,29290.85,9367.48
2020-02-06,3345.78,29379.77,9445.92
2020-02-07,3327.71,29102.51,9401.1
2020-02-10,3352.09,29276.82,9516.84
2020-02-11,3357.75,29276.34,9517.86
2020-02-12,3379.45,29551.42,9613.2
2020-02-13,3373.94,29423.31,9595.7
2020-02-14,3380.16,29398.08,9623.58
2020-02-17,,,
2020-02-18,3370.29,29232.19,9629.8
2020-02-19,3386.15,29348.03,9718.73
2020-02-20,3373.23,29219.98,9627.83
2020-02-21,3337.75,28992.41,9446.69
2020-02-24,3225.89,27960.8,9079.63
2020-02-25,3128.21,27081.36,8834.87
2020-02-26,3116.39,26957.59,8873.76
2020-02-27,2978.76,25766.64,8436.67
2020-02-28,2954.22,25409.36,8461.83
2020-03-02,3090.23,26703.32,8877.98
2020-03-03,3003.37,25917.41,8594.49
2020-03-04,3130.12,27090.86,8949.28
2020-03-05,3023.94,26121.28,8671.66
2020-03-06,2972.37,25864.78,8530.34
2020-03-09,2746.56,23851.02,7948.03
2020-03-10,2882.23,25018.16,8372.27
2020-03-11,2741.38,23553.22,8006.12
2020-03-12,2480.64,21200.62,7263.65
2020-03-13,2711.02,23185.62,7995.26
2020-03-16,2386.13,20188.52,7020.38
2020-03-17,2529.19,21237.38,7473.95
2020-03-18,2398.1,19898.92,7175.18
2020-03-19,2409.39,20087.19,7288.52
2020-03-20,2304.92,19173.98,6994.29
2020-03-23,2237.4,18591.93,7006.92
2020-03-24,2447.33,20704.91,7553.82
2020-03-25,2475.56,21200.55,7469.62
2020-03-26,2630.07,22552.17,7897.13
2020-03-27,2541.47,21636.78,7588.37
2020-03-30,2626.65,22327.48,7889.01
2020-03-31,2584.59,21917.16,7813.5
2020-04-01,2470.5,20943.51,7486.29
2020-04-02,2526.9,21413.44,7635.66
2020-04-03,2488.65,21052.53,7528.11
2020-04-06,2663.68,22679.99,8081.66
2020-04-07,2659.41,22653.86,8049.31
2020-04-08,2749.98,23433.57,8229.54
2020-04-09,2789.82,23719.37,8238.53
2020-04-10,,,
2020-04-13,2761.63,23390.77,8332.74
2020-04-14,2846.06,23949.76,8692.16
2020-04-15,2783.36,23504.35,8591.96
2020-04-16,2799.55,23537.68,8757.83
2020-04-17,2874.56,24242.49,8832.41
2020-04-20,2823.16,23650.44,8726.51
2020-04-21,2736.56,23018.88,8403.0
2020-04-22,2799.31,23475.82,8664.63
2020-04-23,2797.8,23515.26,8641.5
2020-04-24,2836.74,23775.27,8786.6
2020-04-27,2878.48,24133.78,8837.66
2020-04-28,2863.39,24101.55,8677.6
2020-04-29,2939.51,24633.86,8982.76
2020-04-30,2912.43,24345.72,9000.51
2020-05-01,2830.71,23723.69,8718.18
2020-05-04,2842.74,23749.76,8834.11
2020-05-05,2868.44,23883.09,8930.62
2020-05-06,2848.42,23664.64,8984.86
2020-05-07,2881.19,23875.89,9101.88
2020-05-08,2929.8,24331.32,9220.35
2020-05-11,2930.32,24221.99,9298.92
2020-05-12,2870.12,23764.78,9112.45
2020-05-13,2820.0,23247.97,9000.08
2020-05-14,2852.5,23625.34,9094.43
2020-05-15,2863.7,23685.42,9152.64
2020-05-18,2953.91,24597.37,9331.93
2020-05-19,2922.94,24206.86,9298.54
2020-05-20,2971.61,24575.9,9485.02
2020-05-21,2948.51,24474.12,9377.99
2020-05-22,2955.45,24465.16,9413.99
2020-05-25,,,
2020-05-26,2991.77,24995.11,9389.98
2020-05-27,3036.13,25548.27,9442.05
2020-05-28,3029.73,25400.64,9416.71
2020-05-29,3044.31,25383.11,9555.52
2020-06-01,3055.73,25475.02,9598.89
2020-06-02,3080.82,25742.65,9657.31
2020-06-03,3122.87,26269.89,9704.69
2020-06-04,3112.35,26281.82,9629.66
2020-06-05,3193.93,27110.98,9824.39
2020-06-08,3232.39,27572.44,9901.52
2020-06-09,3207.18,27272.3,9967.17
2020-06-10,3190.14,26989.99,10094.26
2020-06-11,3002.1,25128.17,9588.48
2020-06-12,3041.31,25605.54,9663.77
2020-06-15,3066.59,25763.16,9776.89
2020-06-16,3124.74,26289.98,9949.37
2020-06-17,3113.49,26119.61,9982.48
2020-06-18,3115.34,26080.1,10012.05
2020-06-19,3097.74,25871.46,10008.64
2020-06-22,3117.86,26024.96,10130.33
2020-06-23,3131.29,26156.1,10209.82
2020-06-24,3050.33,25445.94,10002.7
2020-06-25,3083.76,25745.6,10101.83
2020-06-26,3009.05,25015.55,9849.36
2020-06-29,3053.24,25595.8,9961.16
2020-06-30,3100.29,25812.88,10156.85
2020-07-01,3115.86,25734.97,10279.25
2020-07-02,3130.01,25827.36,10341.89
2020-07-03,,,
2020-07-06,3179.72,26287.03,10604.06
2020-07-07,3145.32,25890.18,10524.01
2020-07-08,3169.94,26067.28,10666.7
2020-07-09,3152.05,25706.09,10754.59
2020-07-10,3185.04,26075.3,10836.33
2020-07-13,3155.22,26085.8,10602.21
2020-07-14,3197.52,26642.59,10689.52
2020-07-15,3226.56,26870.1,10701.68
2020-07-16,3215.57,26734.71,10626.46
2020-07-17,3224.73,26671.95,10645.22
2020-07-20,3251.84,26680.87,10952.08
2020-07-21,3257.3,26840.4,10833.07
2020-07-22,3276.02,27005.84,10870.75
2020-07-23,3235.66,26652.33,10580.59
2020-07-24,3215.63,26469.89,10483.13
2020-07-27,3239.41,26584.77,10674.38
2020-07-28,3218.44,26379.28,10532.5
2020-07-29,3258.44,26539.57,10662.98
2020-07-30,3246.22,26313.65,10715.51
2020-07-31,3271.12,26428.32,10905.88
2020-08-03,3294.61,26664.4,11055.08
2020-08-04,3306.51,26828.47,11096.54
2020-08-05,3327.77,27201.52,11125.44
2020-08-06,3349.16,27386.98,11267.08
2020-08-07,3351.28,27433.48,11139.39
2020-08-10,3360.47,27791.44,11085.17
2020-08-11,3333.69,27686.91,10876.08
2020-08-12,3380.35,27976.84,11157.72
2020-08-13,3373.43,27896.72,11178.37
2020-08-14,3372.85,27931.02,11164.45
2020-08-17,3381.99,27844.91,11288.57
2020-08-18,3389.78,27778.07,11399.03
2020-08-19,3374.85,27692.88,11318.64
2020-08-20,3385.51,27739.73,11477.05
2020-08-21,3397.16,27930.33,11555.16
2020-08-24,3431.28,28308.46,11626.17
2020-08-25,3443.62,28248.44,11721.81
2020-08-26,3478.73,28331.92,11971.94
2020-08-27,3484.55,28492.27,11926.16
2020-08-28,3508.01,28653.87,11995.85
2020-08-31,3500.31,28430.05,12110.7
2020-09-01,3526.65,28645.66,12292.86
2020-09-02,3580.84,29100.5,12420.54
2020-09-03,3455.06,28292.73,11771.37
2020-09-04,3426.96,28133.31,11622.13
2020-09-07,,,
2020-09-08,3331.84,27500.89,11068.26
2020-09-09,3398.96,27940.47,11395.85
2020-09-10,3339.19,27534.58,11154.12
2020-09-11,3340.97,27665.64,11087.4
2020-09-14,3383.54,27993.33,11277.76
2020-09-15,3401.2,27995.6,11438.87
2020-09-16,3385.49,28032.38,11247.6
2020-09-17,3357.01,27901.98,11080.95
2020-09-18,3319.47,27657.42,10936.98
2020-09-21,3281.06,27147.7,10980.22
2020-09-22,3315.57,27288.18,11186.37
2020-09-23,3236.92,26763.13,10833.33
2020-09-24,3246.59,26815.44,10896.47
2020-09-25,3298.46,27173.96,11151.13
2020-09-28,3351.6,27584.06,11364.45
2020-09-29,3335.47,27452.66,11322.95
2020-09-30,3363.0,27781.7,11418.06
2020-10-01,3380.8,27816.9,11583.2
2020-10-02,3348.44,27682.81,11255.69
2020-10-05,3408.63,28148.64,11509.06
2020-10-06,3360.95,27772.76,11291.27
2020-10-07,3419.45,28303.46,11503.19
2020-10-08,3446.83,28425.51,11550.94
2020-10-09,3477.13,28586.9,11725.85
2020-10-12,3534.22,28837.52,12088.11
2020-10-13,3511.93,28679.81,12083.17
2020-10-14,3488.67,28514.0,11985.36
2020-10-15,3483.34,28494.2,11898.57
2020-10-16,3483.81,28606.31,11852.17
2020-10-19,3426.92,28195.42,11634.35
2020-10-20,3443.12,28308.79,11677.84
2020-10-21,3435.56,28210.82,11665.37
2020-10-22,3453.49,28363.66,11662.91
2020-10-23,3465.39,28335.57,11692.57
2020-10-26,3400.97,27685.38,11504.52
2020-10-27,3390.68,27463.19,11598.95
2020-10-28,3271.03,26519.95,11142.76
2020-10-29,3310.11,26659.11,11350.74
2020-10-30,3269.96,26501.6,11052.95
2020-11-02,3310.24,26925.05,11084.76
2020-11-03,3369.16,27480.03,11279.91
2020-11-04,3443.44,27847.66,11777.02
2020-11-05,3510.45,28390.18,12078.07
2020-11-06,3509.44,28323.4,12091.35
2020-11-09,3550.5,29157.97,11830.39
2020-11-10,3545.53,29420.92,11624.29
2020-11-11,3572.66,29397.63,11892.93
2020-11-12,3537.01,29080.17,11827.14
2020-11-13,3585.15,29479.81,11937.84
2020-11-16,3626.91,29950.44,12013.38
2020-11-17,3609.53,29783.35,11977.49
2020-11-18,3567.79,29438.42,11894.71
2020-11-19,3581.87,29483.23,11985.43
2020-11-20,3557.54,29263.48,11906.44
2020-11-23,3577.59,29591.27,11905.94
2020-11-24,3635.41,30046.24,12079.81
2020-11-25,3629.65,29872.47,12152.22
2020-11-26,,,
2020-11-27,3638.35,29910.37,12258.21
2020-11-30,3621.63,29638.64,12268.32
2020-12-01,3662.45,29823.92,12455.33
2020-12-02,3669.01,29883.79,12456.41
2020-12-03,3666.72,29969.52,12467.13
2020-12-04,3699.12,30218.26,12528.48
2020-12-07,3691.96,30069.79,12596.47
2020-12-08,3702.25,30173.88,12635.72
2020-12-09,3672.82,30068.81,12364.64
2020-12-10,3668.1,29999.26,12401.74
2020-12-11,3663.46,30046.37,12375.41
2020-12-14,3647.49,29861.55,12462.21
2020-12-15,3694.62,30199.31,12595.92
2020-12-16,3701.17,30154.54,12668.16
2020-12-17,3722.48,30303.37,12752.06
2020-12-18,3709.41,30179.05,12738.18
2020-12-21,3694.92,30216.45,12690.26
2020-12-22,3687.26,30015.51,12717.56
2020-12-23,3690.01,30129.83,12653.14
2020-12-24,3703.06,30199.87,12711.01
2020-12-25,,,
2020-12-28,3735.36,30403.97,12838.86
2020-12-29,3727.04,30335.67,12843.49
2020-12-30,3732.04,30409.56,12845.36
2020-12-31,3756.07,30606.48,12888.28
2021-01-01,,,
2021-01-04,3700.65,30223.89,12694.66
2021-01-05,3726.86,30391.6,12802.38
2021-01-06,3748.14,30829.4,12623.35
2021-01-07,3803.79,31041.13,12939.57
2021-01-08,3824.68,31097.97,13105.2
2021-01-11,3799.61,31008.69,12902.49
2021-01-12,3801.19,31068.69,12892.09
2021-01-13,3809.84,31060.47,12973.63
2021-01-14,3795.54,30991.52,12898.69
2021-01-15,3768.25,30814.26,12803.93
2021-01-18,,,
2021-01-19,3798.91,30930.52,12996.54
2021-01-20,3851.85,31188.38,13296.45
2021-01-21,3853.07,31176.01,13404.99
2021-01-22,3841.47,30996.98,13366.4
2021-01-25,3855.36,30960.0,13483.29
2021-01-26,3849.62,30937.04,13490.19
2021-01-27,3750.77,30303.17,13112.65
2021-01-28,3787.38,30603.36,13201.53
2021-01-29,3714.24,29982.62,12925.38
2021-02-01,3773.86,30211.91,13248.9
2021-02-02,3826.31,30687.48,13456.12
2021-02-03,3830.17,30723.6,13402.37
2021-02-04,3871.74,31055.86,13560.89
2021-02-05,3886.83,31148.24,13603.96
2021-02-08,3915.59,31385.76,13695.02
2021-02-09,3911.23,31375.83,13687.08
2021-02-10,3909.88,31437.8,13655.27
2021-02-11,3916.38,31430.7,13734.35
2021-02-12,3934.83,31458.4,13807.7
2021-02-15,,,
2021-02-16,3932.59,31522.75,13773.77
2021-02-17,3931.33,31613.02,13699.71
2021-02-18,3913.97,31493.34,13637.51
2021-02-19,3906.71,31494.32,13580.78
2021-02-22,3876.5,31521.69,13223.74
2021-02-23,3881.37,31537.35,13194.71
2021-02-24,3925.43,31961.86,13302.19
2021-02-25,3829.34,31402.01,12828.31
2021-02-26,3811.15,30932.37,12909.44
2021-03-01,3901.82,31535.51,13282.95
2021-03-02,3870.29,31391.52,13059.95
2021-03-03,3819.72,31270.09,12683.33
2021-03-04,3768.47,30924.14,12464.0
2021-03-05,3841.94,31496.3,12668.51
2021-03-08,3821.35,31802.44,12299.08
2021-03-09,3875.44,31832.74,12794.49
2021-03-10,3898.81,32297.02,12752.07
2021-03-11,3939.34,32485.59,13052.9
2021-03-12,3943.34,32778.64,12937.29
2021-03-15,3968.94,32953.46,13082.54
2021-03-16,3962.71,32825.95,13152.28
2021-03-17,3974.12,33015.37,13202.38
2021-03-18,3915.46,32862.3,12789.14
2021-03-19,3913.1,32627.97,12866.99
2021-03-22,3940.59,32731.2,13086.51
2021-03-23,3910.52,32423.15,13017.79
2021-03-24,3889.14,32420.06,12798.88
2021-03-25,3909.52,32619.48,12780.51
2021-03-26,3974.54,33072.88,12979.12
2021-03-29,3971.09,33171.37,12965.74
2021-03-30,3958.55,33066.96,12896.53
2021-03-31,3972.89,32981.55,13091.44
2021-04-01,4019.87,33153.21,13329.51
2021-04-02,,,
2021-04-05,4077.91,33527.19,13598.16
2021-04-06,4073.94,33430.24,13578.46
2021-04-07,4079.95,33446.26,13616.7
2021-04-08,4097.17,33503.57,13758.5
2021-04-09,4128.8,33800.6,13845.05
2021-04-12,4127.99,33745.4,13819.35
2021-04-13,4141.59,33677.27,13986.49
2021-04-14,4124.66,33730.89,13803.91
2021-04-15,4170.42,34035.99,14026.19
2021-04-16,4185.47,34200.67,14041.91
2021-04-19,4163.26,34077.63,13907.67
2021-04-20,4134.94,33821.3,13809.3
2021-04-21,4173.42,34137.31,13935.15
2021-04-22,4134.98,33815.9,13762.36
2021-04-23,4180.17,34043.49,13941.44
2021-04-26,4187.62,33981.57,14026.16
2021-04-27,4186.72,33984.93,13960.28
2021-04-28,4183.18,33820.38,13901.62
2021-04-29,4211.47,34060.36,13970.2
2021-04-30,4181.17,33874.85,13860.76
2021-05-03,4192.66,34113.23,13799.72
2021-05-04,4164.66,34133.03,13544.67
2021-05-05,4167.59,34230.34,13503.37
2021-05-06,4201.62,34548.53,13613.73
2021-05-07,4232.6,34777.76,13719.63
2021-05-10,4188.43,34742.82,13359.08
2021-05-11,4152.1,34269.16,13351.27
2021-05-12,4063.04,33587.66,13001.63
2021-05-13,4112.5,34021.45,13109.15
2021-05-14,4173.85,34382.13,13312.91
2021-05-17,4163.29,34327.79,13312.91
2021-05-18,4127.83,34060.66,13217.68
2021-05-19,4115.68,33896.04,13237.91
2021-05-20,4159.12,34084.15,13494.09
2021-05-21,4155.86,34207.84,13411.74
2021-05-24,4197.05,34393.98,13641.75
2021-05-25,4188.13,34312.46,13657.73
2021-05-26,4195.99,34323.05,13702.74
2021-05-27,4200.88,34464.64,13657.85
2021-05-28,4204.11,34529.45,13686.51
2021-05-31,,,
2021-06-01,4202.04,34575.31,13654.59
2021-06-02,4208.12,34600.38,13675.79
2021-06-03,4192.85,34577.04,13529.68
2021-06-04,4229.89,34756.39,13770.77
2021-06-07,4226.52,34630.24,13802.89
2021-06-08,4227.26,34599.82,13810.86
2021-06-09,4219.55,34447.14,13814.94
2021-06-10,4239.18,34466.24,13960.35
2021-06-11,4247.44,34479.6,13998.3
2021-06-14,4255.15,34393.75,14128.2
2021-06-15,4246.59,34299.33,14030.41
2021-06-16,4223.7,34033.67,13983.01
2021-06-17,4221.86,33823.45,14163.81
2021-06-18,4166.45,33290.08,14049.58
2021-06-21,4224.79,33876.97,14137.23
2021-06-22,4246.44,33945.58,14270.42
2021-06-23,4241.84,33874.24,14274.24
2021-06-24,4266.49,34196.82,14365.96
2021-06-25,4280.7,34433.84,14345.18
2021-06-28,4290.61,34283.27,14524.98
2021-06-29,4291.8,34292.29,14572.75
2021-06-30,4297.5,34502.51,14554.8
2021-07-01,4319.94,34633.53,14560.05
2021-07-02,4352.34,34786.35,14727.63
2021-07-05,,,
2021-07-06,4343.54,34577.37,14786.36
2021-07-07,4358.13,34681.79,14810.54
2021-07-08,4320.82,34421.93,14722.14
2021-07-09,4369.55,34870.16,14826.09
2021-07-12,4384.63,34996.18,14877.89
2021-07-13,4369.21,34888.79,14874.54
2021-07-14,4374.3,34933.23,14900.44
2021-07-15,4360.03,34987.02,14794.69
2021-07-16,4327.16,34687.85,14681.38
2021-07-19,4258.49,33962.04,14549.09
2021-07-20,4323.06,34511.99,14728.21
2021-07-21,4358.69,34798.0,14842.63
2021-07-22,4367.48,34823.35,14940.17
2021-07-23,4411.79,35061.55,15111.79
2021-07-26,4422.3,35144.31,15125.95
2021-07-27,4401.46,35058.52,14956.97
2021-07-28,4400.64,34930.93,15018.1
2021-07-29,4419.15,35084.53,15048.36
2021-07-30,4395.26,34935.47,14959.9
2021-08-02,4387.16,34838.16,14963.62
2021-08-03,4423.15,35116.4,15061.42
2021-08-04,4402.66,34792.67,15083.39
2021-08-05,4429.1,35064.25,15181.64
2021-08-06,4436.52,35208.51,15109.36
2021-08-09,4432.35,35101.85,15133.11
2021-08-10,4436.75,35264.67,15053.58
2021-08-11,4447.7,35484.97,15027.76
2021-08-12,4460.83,35499.85,15088.98
2021-08-13,4468.0,35515.38,15136.68
2021-08-16,4479.71,35625.4,15140.77
2021-08-17,4448.08,35343.28,15002.83
2021-08-18,4400.27,34960.69,14857.92
2021-08-19,4405.8,34894.12,14933.94
2021-08-20,4441.67,35120.08,15092.57
2021-08-23,4479.53,35335.71,15312.82
2021-08-24,4486.23,35366.26,15357.68
2021-08-25,4496.19,35405.5,15368.92
2021-08-26,4470.0,35213.12,15278.52
2021-08-27,4509.37,35455.8,15432.95
2021-08-30,4528.79,35399.84,15605.09
2021-08-31,4522.68,35360.73,15582.51
2021-09-01,4524.09,35312.53,15611.57
2021-09-02,4536.95,35443.82,15604.25
2021-09-03,4535.43,35369.09,15652.86
2021-09-06,,,
2021-09-07,4520.03,35100.0,15675.76
2021-09-08,4514.07,35031.07,15620.85
2021-09-09,4493.28,34879.38,15561.05
2021-09-10,4458.58,34607.72,15440.75
2021-09-13,4468.73,34869.63,15434.5
2021-09-14,4443.05,34577.57,15382.9
2021-09-15,4480.7,34814.39,15503.53
2021-09-16,4473.75,34751.32,15515.91
2021-09-17,4432.99,34584.88,15333.47
2021-09-20,4357.73,33970.47,15012.19
2021-09-21,4354.19,33919.84,15027.77
2021-09-22,4395.64,34258.32,15176.51
2021-09-23,4448.98,34764.82,15316.58
2021-09-24,4455.48,34798.0,15329.68
2021-09-27,4443.11,34869.37,15204.82
2021-09-28,4352.63,34299.99,14770.3
2021-09-29,4359.46,34390.72,14752.89
2021-09-30,4307.54,33843.92,14689.62
2021-10-01,4357.04,34326.46,14791.87
2021-10-04,4300.46,34002.92,14472.12
2021-10-05,4345.72,34314.67,14674.15
2021-10-06,4363.55,34416.99,14766.75
2021-10-07,4399.76,34754.94,14897.13
2021-10-08,4391.34,34746.25,14820.75
2021-10-11,4361.19,34496.06,14713.73
2021-10-12,4350.65,34378.34,14662.11
2021-10-13,4363.8,34377.81,14774.6
2021-10-14,4438.26,34912.56,15052.42
2021-10-15,4471.37,35294.76,15146.92
2021-10-18,4486.46,35258.61,15300.89
2021-10-19,4519.63,35457.31,15410.72
2021-10-20,4536.19,35609.34,15388.71
2021-10-21,4549.78,35603.08,15489.59
2021-10-22,4544.9,35677.02,15355.07
2021-10-25,4566.48,35741.15,15514.19
2021-10-26,4574.79,35756.88,15559.49
2021-10-27,4551.68,35490.69,15598.39
2021-10-28,4596.42,35730.48,15778.16
2021-10-29,4605.38,35819.56,15850.47
2021-11-01,4613.67,35913.84,15905.28
2021-11-02,4630.65,36052.63,15972.49
2021-11-03,4660.57,36157.58,16144.5
2021-11-04,4680.06,36124.23,16346.24
2021-11-05,4697.53,36327.95,16359.38
2021-11-08,4701.7,36432.22,16336.03
2021-11-09,4685.25,36319.98,16219.94
2021-11-10,4646.71,36079.94,15985.57
2021-11-11,4649.27,35921.23,16032.47
2021-11-12,4682.85,36100.31,16199.89
2021-11-15,4682.8,36087.45,16189.12
2021-11-16,4700.9,36142.22,16309.77
2021-11-17,4688.67,35931.05,16308.07
2021-11-18,4704.54,35870.95,16482.97
2021-11-19,4697.96,35601.98,16573.34
2021-11-22,4682.94,35619.25,16380.98
2021-11-23,4690.7,35813.8,16306.72
2021-11-24,4701.46,35804.38,16367.81
2021-11-25,,,
2021-11-26,4594.62,34899.34,16025.58
2021-11-29,4655.27,35135.94,16399.24
2021-11-30,4567.0,34483.72,16135.92
2021-12-01,4513.04,34022.04,15877.72
2021-12-02,4577.1,34639.79,15990.76
2021-12-03,4538.43,34580.08,15712.04
2021-12-06,4591.67,35227.03,15846.16
2021-12-07,4686.75,35719.43,16325.66
2021-12-08,4701.21,35754.75,16394.34
2021-12-09,4667.45,35754.69,16149.57
2021-12-10,4712.02,35970.99,16331.98
2021-12-13,4668.97,35650.95,16082.55
2021-12-14,4634.09,35544.18,15914.9
2021-12-15,4709.85,35927.43,16289.59
2021-12-16,4668.67,35897.64,15863.94
2021-12-17,4620.64,35365.44,15801.46
2021-12-20,4568.02,34932.16,15627.64
2021-12-21,4649.23,35492.7,15986.28
2021-12-22,4696.56,35753.89,16180.14
2021-12-23,4725.79,35950.56,16308.21
2021-12-24,,,
2021-12-27,4791.19,36302.38,16567.5
2021-12-28,4786.35,36398.21,16488.66
2021-12-29,4793.06,36488.63,16491.01
2021-12-30,4778.73,36398.08,16429.1
2021-12-31,4766.18,36338.3,16320.08
2022-01-03,4796.56,36585.06,16501.77
2022-01-04,4793.54,36799.65,16279.73
2022-01-05,4700.58,36407.11,15771.78
2022-01-06,4696.05,36236.47,15765.36
2022-01-07,4677.03,36231.66,15592.19
2022-01-10,4670.29,36068.87,15614.43
2022-01-11,4713.07,36252.02,15844.12
2022-01-12,4726.35,36290.32,15905.1
2022-01-13,4659.03,36113.62,15495.62
2022-01-14,4662.85,35911.81,15611.59
2022-01-17,,,
2022-01-18,4577.11,35368.47,15210.76
2022-01-19,4532.76,35028.65,15047.84
2022-01-20,4482.73,34715.39,14846.46
2022-01-21,4397.94,34265.37,14438.4
2022-01-24,4410.13,34364.5,14509.58
2022-01-25,4356.45,34297.73,14149.12
2022-01-26,4349.93,34168.09,14172.76
2022-01-27,4326.51,34160.78,14003.11
2022-01-28,4431.85,34725.47,14454.61
2022-01-31,4515.55,35131.86,14930.05
2022-02-01,4546.54,35405.24,15019.68
2022-02-02,4589.38,35629.33,15139.74
2022-02-03,4477.44,35111.16,14501.11
2022-02-04,4500.53,35089.74,14694.35
